question,options,votes
17,"[17, 23, 29, 35]","(29, 17, 35, 23)"
17,"[17, 23, 29, 35]","(29, 35, 17, 23)"
17,"[17, 23, 29, 35]","(35, 29, 17, 23)"
17,"[17, 23, 29, 35]","(23, 17, 35, 29)"
17,"[17, 23, 29, 35]","(29, 35, 23, 17)"
17,"[17, 23, 29, 35]","(23, 17, 35, 29)"
17,"[17, 23, 29, 35]","(35, 17, 23, 29)"
17,"[17, 23, 29, 35]","(23, 35, 17, 29)"
17,"[17, 23, 29, 35]","(35, 29, 17, 23)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(23, 29, 35, 17)"
17,"[17, 23, 29, 35]","(35, 29, 23, 17)"
17,"[17, 23, 29, 35]","(17, 35, 29, 23)"
17,"[17, 23, 29, 35]","(23, 29, 17, 35)"
17,"[17, 23, 29, 35]","(29, 35, 17, 23)"
17,"[17, 23, 29, 35]","(17, 23, 35, 29)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(17, 35, 29, 23)"
17,"[17, 23, 29, 35]","(23, 35, 17, 29)"
17,"[17, 23, 29, 35]","(23, 17, 35, 29)"
17,"[17, 23, 29, 35]","(17, 35, 29, 23)"
17,"[17, 23, 29, 35]","(23, 17, 29, 35)"
17,"[17, 23, 29, 35]","(23, 17, 35, 29)"
17,"[17, 23, 29, 35]","(35, 29, 17, 23)"
17,"[17, 23, 29, 35]","(23, 17, 29, 35)"
17,"[17, 23, 29, 35]","(23, 29, 17, 35)"
17,"[17, 23, 29, 35]","(17, 29, 23, 35)"
17,"[17, 23, 29, 35]","(17, 29, 35, 23)"
17,"[17, 23, 29, 35]","(35, 23, 29, 17)"
17,"[17, 23, 29, 35]","(23, 29, 35, 17)"
17,"[17, 23, 29, 35]","(17, 29, 23, 35)"
17,"[17, 23, 29, 35]","(29, 23, 35, 17)"
17,"[17, 23, 29, 35]","(35, 23, 29, 17)"
17,"[17, 23, 29, 35]","(17, 35, 29, 23)"
17,"[17, 23, 29, 35]","(17, 23, 35, 29)"
17,"[17, 23, 29, 35]","(35, 23, 29, 17)"
17,"[17, 23, 29, 35]","(23, 17, 29, 35)"
17,"[17, 23, 29, 35]","(35, 29, 23, 17)"
17,"[17, 23, 29, 35]","(17, 29, 35, 23)"
17,"[17, 23, 29, 35]","(23, 17, 29, 35)"
17,"[17, 23, 29, 35]","(35, 23, 17, 29)"
17,"[17, 23, 29, 35]","(23, 17, 29, 35)"
17,"[17, 23, 29, 35]","(23, 17, 35, 29)"
17,"[17, 23, 29, 35]","(29, 23, 35, 17)"
17,"[17, 23, 29, 35]","(17, 29, 35, 23)"
17,"[17, 23, 29, 35]","(35, 23, 17, 29)"
17,"[17, 23, 29, 35]","(17, 29, 23, 35)"
17,"[17, 23, 29, 35]","(35, 29, 17, 23)"
17,"[17, 23, 29, 35]","(17, 29, 35, 23)"
17,"[17, 23, 29, 35]","(17, 23, 29, 35)"
17,"[17, 23, 29, 35]","(17, 23, 29, 35)"
17,"[17, 23, 29, 35]","(23, 17, 35, 29)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(29, 35, 17, 23)"
17,"[17, 23, 29, 35]","(35, 23, 17, 29)"
17,"[17, 23, 29, 35]","(35, 29, 17, 23)"
17,"[17, 23, 29, 35]","(29, 17, 35, 23)"
17,"[17, 23, 29, 35]","(17, 29, 23, 35)"
17,"[17, 23, 29, 35]","(29, 23, 17, 35)"
17,"[17, 23, 29, 35]","(23, 29, 17, 35)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(29, 17, 23, 35)"
17,"[17, 23, 29, 35]","(23, 29, 17, 35)"
17,"[17, 23, 29, 35]","(29, 35, 17, 23)"
17,"[17, 23, 29, 35]","(17, 23, 35, 29)"
17,"[17, 23, 29, 35]","(29, 17, 35, 23)"
17,"[17, 23, 29, 35]","(23, 29, 35, 17)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(17, 35, 29, 23)"
17,"[17, 23, 29, 35]","(17, 29, 35, 23)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(29, 35, 17, 23)"
17,"[17, 23, 29, 35]","(17, 23, 35, 29)"
17,"[17, 23, 29, 35]","(17, 23, 29, 35)"
17,"[17, 23, 29, 35]","(17, 29, 23, 35)"
17,"[17, 23, 29, 35]","(35, 29, 17, 23)"
17,"[17, 23, 29, 35]","(17, 35, 29, 23)"
17,"[17, 23, 29, 35]","(23, 17, 35, 29)"
17,"[17, 23, 29, 35]","(23, 29, 35, 17)"
17,"[17, 23, 29, 35]","(29, 17, 23, 35)"
17,"[17, 23, 29, 35]","(17, 35, 29, 23)"
17,"[17, 23, 29, 35]","(23, 29, 17, 35)"
17,"[17, 23, 29, 35]","(35, 29, 17, 23)"
17,"[17, 23, 29, 35]","(23, 17, 35, 29)"
17,"[17, 23, 29, 35]","(23, 17, 35, 29)"
17,"[17, 23, 29, 35]","(23, 17, 29, 35)"
17,"[17, 23, 29, 35]","(23, 35, 17, 29)"
17,"[17, 23, 29, 35]","(35, 29, 23, 17)"
17,"[17, 23, 29, 35]","(35, 17, 23, 29)"
17,"[17, 23, 29, 35]","(17, 23, 35, 29)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(17, 23, 29, 35)"
17,"[17, 23, 29, 35]","(17, 23, 29, 35)"
17,"[17, 23, 29, 35]","(17, 29, 35, 23)"
17,"[17, 23, 29, 35]","(35, 23, 17, 29)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(29, 23, 17, 35)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(29, 17, 35, 23)"
17,"[17, 23, 29, 35]","(17, 23, 29, 35)"
17,"[17, 23, 29, 35]","(35, 29, 17, 23)"
17,"[17, 23, 29, 35]","(23, 17, 29, 35)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(35, 23, 17, 29)"
17,"[17, 23, 29, 35]","(17, 23, 35, 29)"
17,"[17, 23, 29, 35]","(35, 29, 23, 17)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(35, 29, 23, 17)"
17,"[17, 23, 29, 35]","(29, 23, 35, 17)"
17,"[17, 23, 29, 35]","(29, 35, 23, 17)"
17,"[17, 23, 29, 35]","(35, 29, 17, 23)"
17,"[17, 23, 29, 35]","(35, 23, 17, 29)"
17,"[17, 23, 29, 35]","(29, 17, 35, 23)"
17,"[17, 23, 29, 35]","(35, 17, 23, 29)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(35, 17, 23, 29)"
17,"[17, 23, 29, 35]","(29, 35, 23, 17)"
17,"[17, 23, 29, 35]","(17, 23, 29, 35)"
17,"[17, 23, 29, 35]","(23, 17, 29, 35)"
17,"[17, 23, 29, 35]","(17, 35, 29, 23)"
17,"[17, 23, 29, 35]","(35, 23, 17, 29)"
17,"[17, 23, 29, 35]","(23, 29, 17, 35)"
17,"[17, 23, 29, 35]","(29, 35, 23, 17)"
17,"[17, 23, 29, 35]","(23, 29, 35, 17)"
17,"[17, 23, 29, 35]","(35, 23, 29, 17)"
17,"[17, 23, 29, 35]","(17, 29, 23, 35)"
17,"[17, 23, 29, 35]","(29, 17, 35, 23)"
17,"[17, 23, 29, 35]","(23, 35, 17, 29)"
17,"[17, 23, 29, 35]","(35, 17, 23, 29)"
17,"[17, 23, 29, 35]","(29, 23, 35, 17)"
17,"[17, 23, 29, 35]","(23, 17, 29, 35)"
17,"[17, 23, 29, 35]","(23, 29, 35, 17)"
17,"[17, 23, 29, 35]","(23, 35, 17, 29)"
17,"[17, 23, 29, 35]","(17, 35, 29, 23)"
17,"[17, 23, 29, 35]","(23, 29, 35, 17)"
17,"[17, 23, 29, 35]","(29, 35, 17, 23)"
17,"[17, 23, 29, 35]","(17, 23, 29, 35)"
17,"[17, 23, 29, 35]","(29, 35, 23, 17)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(35, 23, 29, 17)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(35, 17, 29, 23)"
17,"[17, 23, 29, 35]","(35, 17, 23, 29)"
17,"[17, 23, 29, 35]","(35, 17, 29, 23)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(29, 17, 35, 23)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(23, 35, 17, 29)"
17,"[17, 23, 29, 35]","(35, 29, 23, 17)"
17,"[17, 23, 29, 35]","(29, 23, 17, 35)"
17,"[17, 23, 29, 35]","(35, 23, 29, 17)"
17,"[17, 23, 29, 35]","(35, 23, 29, 17)"
17,"[17, 23, 29, 35]","(17, 35, 29, 23)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(23, 17, 29, 35)"
17,"[17, 23, 29, 35]","(23, 29, 35, 17)"
17,"[17, 23, 29, 35]","(29, 35, 23, 17)"
17,"[17, 23, 29, 35]","(35, 17, 29, 23)"
17,"[17, 23, 29, 35]","(29, 17, 23, 35)"
17,"[17, 23, 29, 35]","(29, 23, 17, 35)"
17,"[17, 23, 29, 35]","(29, 23, 17, 35)"
17,"[17, 23, 29, 35]","(29, 23, 35, 17)"
17,"[17, 23, 29, 35]","(23, 29, 17, 35)"
17,"[17, 23, 29, 35]","(29, 35, 23, 17)"
17,"[17, 23, 29, 35]","(29, 23, 35, 17)"
17,"[17, 23, 29, 35]","(29, 35, 17, 23)"
17,"[17, 23, 29, 35]","(35, 23, 29, 17)"
17,"[17, 23, 29, 35]","(35, 23, 17, 29)"
17,"[17, 23, 29, 35]","(23, 17, 35, 29)"
17,"[17, 23, 29, 35]","(17, 23, 29, 35)"
17,"[17, 23, 29, 35]","(17, 29, 35, 23)"
17,"[17, 23, 29, 35]","(17, 23, 35, 29)"
17,"[17, 23, 29, 35]","(35, 17, 23, 29)"
17,"[17, 23, 29, 35]","(29, 23, 17, 35)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(35, 29, 23, 17)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(23, 35, 17, 29)"
17,"[17, 23, 29, 35]","(35, 23, 17, 29)"
17,"[17, 23, 29, 35]","(23, 17, 29, 35)"
17,"[17, 23, 29, 35]","(23, 29, 17, 35)"
17,"[17, 23, 29, 35]","(29, 17, 35, 23)"
17,"[17, 23, 29, 35]","(17, 29, 35, 23)"
17,"[17, 23, 29, 35]","(17, 23, 35, 29)"
17,"[17, 23, 29, 35]","(29, 23, 17, 35)"
17,"[17, 23, 29, 35]","(29, 35, 23, 17)"
17,"[17, 23, 29, 35]","(23, 17, 29, 35)"
17,"[17, 23, 29, 35]","(29, 35, 17, 23)"
17,"[17, 23, 29, 35]","(35, 23, 29, 17)"
17,"[17, 23, 29, 35]","(23, 35, 17, 29)"
17,"[17, 23, 29, 35]","(29, 35, 23, 17)"
17,"[17, 23, 29, 35]","(17, 23, 29, 35)"
17,"[17, 23, 29, 35]","(29, 17, 23, 35)"
17,"[17, 23, 29, 35]","(35, 23, 17, 29)"
17,"[17, 23, 29, 35]","(23, 17, 35, 29)"
17,"[17, 23, 29, 35]","(29, 17, 35, 23)"
17,"[17, 23, 29, 35]","(17, 35, 29, 23)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(29, 35, 17, 23)"
17,"[17, 23, 29, 35]","(29, 17, 23, 35)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(17, 29, 23, 35)"
17,"[17, 23, 29, 35]","(17, 29, 23, 35)"
17,"[17, 23, 29, 35]","(35, 29, 17, 23)"
17,"[17, 23, 29, 35]","(29, 35, 23, 17)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(29, 17, 23, 35)"
17,"[17, 23, 29, 35]","(35, 29, 17, 23)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(23, 17, 29, 35)"
17,"[17, 23, 29, 35]","(35, 17, 23, 29)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(17, 29, 35, 23)"
17,"[17, 23, 29, 35]","(17, 35, 23, 29)"
17,"[17, 23, 29, 35]","(29, 17, 35, 23)"
17,"[17, 23, 29, 35]","(17, 23, 35, 29)"
17,"[17, 23, 29, 35]","(17, 29, 35, 23)"
17,"[17, 23, 29, 35]","(23, 35, 17, 29)"
17,"[17, 23, 29, 35]","(29, 35, 17, 23)"
17,"[17, 23, 29, 35]","(17, 23, 35, 29)"
17,"[17, 23, 29, 35]","(17, 23, 29, 35)"
17,"[17, 23, 29, 35]","(17, 23, 29, 35)"
17,"[17, 23, 29, 35]","(23, 35, 29, 17)"
17,"[17, 23, 29, 35]","(35, 29, 23, 17)"
17,"[17, 23, 29, 35]","(35, 17, 29, 23)"
17,"[17, 23, 29, 35]","(35, 29, 17, 23)"
17,"[17, 23, 29, 35]","(29, 17, 35, 23)"
17,"[17, 23, 29, 35]","(29, 17, 35, 23)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(24, 18, 36, 30)"
18,"[18, 24, 30, 36]","(24, 30, 36, 18)"
18,"[18, 24, 30, 36]","(18, 36, 30, 24)"
18,"[18, 24, 30, 36]","(30, 36, 18, 24)"
18,"[18, 24, 30, 36]","(36, 24, 18, 30)"
18,"[18, 24, 30, 36]","(30, 36, 18, 24)"
18,"[18, 24, 30, 36]","(24, 18, 30, 36)"
18,"[18, 24, 30, 36]","(30, 18, 36, 24)"
18,"[18, 24, 30, 36]","(36, 18, 24, 30)"
18,"[18, 24, 30, 36]","(30, 18, 24, 36)"
18,"[18, 24, 30, 36]","(24, 30, 36, 18)"
18,"[18, 24, 30, 36]","(36, 30, 24, 18)"
18,"[18, 24, 30, 36]","(36, 24, 30, 18)"
18,"[18, 24, 30, 36]","(30, 24, 18, 36)"
18,"[18, 24, 30, 36]","(24, 30, 18, 36)"
18,"[18, 24, 30, 36]","(18, 36, 30, 24)"
18,"[18, 24, 30, 36]","(24, 30, 36, 18)"
18,"[18, 24, 30, 36]","(24, 30, 36, 18)"
18,"[18, 24, 30, 36]","(24, 36, 18, 30)"
18,"[18, 24, 30, 36]","(30, 24, 18, 36)"
18,"[18, 24, 30, 36]","(30, 36, 18, 24)"
18,"[18, 24, 30, 36]","(24, 18, 36, 30)"
18,"[18, 24, 30, 36]","(18, 36, 24, 30)"
18,"[18, 24, 30, 36]","(24, 18, 36, 30)"
18,"[18, 24, 30, 36]","(30, 24, 36, 18)"
18,"[18, 24, 30, 36]","(24, 30, 18, 36)"
18,"[18, 24, 30, 36]","(30, 18, 24, 36)"
18,"[18, 24, 30, 36]","(30, 24, 18, 36)"
18,"[18, 24, 30, 36]","(30, 36, 24, 18)"
18,"[18, 24, 30, 36]","(18, 36, 30, 24)"
18,"[18, 24, 30, 36]","(30, 36, 24, 18)"
18,"[18, 24, 30, 36]","(30, 24, 36, 18)"
18,"[18, 24, 30, 36]","(24, 36, 18, 30)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(24, 36, 18, 30)"
18,"[18, 24, 30, 36]","(18, 36, 24, 30)"
18,"[18, 24, 30, 36]","(18, 30, 36, 24)"
18,"[18, 24, 30, 36]","(30, 18, 36, 24)"
18,"[18, 24, 30, 36]","(30, 24, 18, 36)"
18,"[18, 24, 30, 36]","(18, 36, 30, 24)"
18,"[18, 24, 30, 36]","(30, 36, 18, 24)"
18,"[18, 24, 30, 36]","(30, 24, 18, 36)"
18,"[18, 24, 30, 36]","(18, 36, 24, 30)"
18,"[18, 24, 30, 36]","(36, 30, 18, 24)"
18,"[18, 24, 30, 36]","(36, 18, 24, 30)"
18,"[18, 24, 30, 36]","(24, 36, 18, 30)"
18,"[18, 24, 30, 36]","(24, 36, 30, 18)"
18,"[18, 24, 30, 36]","(24, 18, 36, 30)"
18,"[18, 24, 30, 36]","(18, 36, 24, 30)"
18,"[18, 24, 30, 36]","(18, 36, 30, 24)"
18,"[18, 24, 30, 36]","(36, 30, 18, 24)"
18,"[18, 24, 30, 36]","(30, 18, 24, 36)"
18,"[18, 24, 30, 36]","(24, 36, 30, 18)"
18,"[18, 24, 30, 36]","(36, 24, 18, 30)"
18,"[18, 24, 30, 36]","(18, 24, 36, 30)"
18,"[18, 24, 30, 36]","(30, 24, 18, 36)"
18,"[18, 24, 30, 36]","(36, 30, 18, 24)"
18,"[18, 24, 30, 36]","(30, 24, 18, 36)"
18,"[18, 24, 30, 36]","(36, 18, 24, 30)"
18,"[18, 24, 30, 36]","(18, 36, 30, 24)"
18,"[18, 24, 30, 36]","(18, 36, 30, 24)"
18,"[18, 24, 30, 36]","(36, 24, 18, 30)"
18,"[18, 24, 30, 36]","(30, 18, 36, 24)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(36, 30, 18, 24)"
18,"[18, 24, 30, 36]","(24, 36, 18, 30)"
18,"[18, 24, 30, 36]","(24, 18, 36, 30)"
18,"[18, 24, 30, 36]","(36, 18, 30, 24)"
18,"[18, 24, 30, 36]","(18, 24, 36, 30)"
18,"[18, 24, 30, 36]","(30, 18, 36, 24)"
18,"[18, 24, 30, 36]","(30, 18, 36, 24)"
18,"[18, 24, 30, 36]","(18, 30, 24, 36)"
18,"[18, 24, 30, 36]","(18, 24, 36, 30)"
18,"[18, 24, 30, 36]","(36, 30, 18, 24)"
18,"[18, 24, 30, 36]","(18, 36, 24, 30)"
18,"[18, 24, 30, 36]","(36, 30, 24, 18)"
18,"[18, 24, 30, 36]","(24, 36, 18, 30)"
18,"[18, 24, 30, 36]","(24, 36, 18, 30)"
18,"[18, 24, 30, 36]","(24, 30, 18, 36)"
18,"[18, 24, 30, 36]","(18, 30, 24, 36)"
18,"[18, 24, 30, 36]","(18, 36, 24, 30)"
18,"[18, 24, 30, 36]","(30, 36, 18, 24)"
18,"[18, 24, 30, 36]","(30, 18, 24, 36)"
18,"[18, 24, 30, 36]","(36, 30, 18, 24)"
18,"[18, 24, 30, 36]","(18, 24, 36, 30)"
18,"[18, 24, 30, 36]","(24, 36, 30, 18)"
18,"[18, 24, 30, 36]","(24, 18, 30, 36)"
18,"[18, 24, 30, 36]","(30, 24, 36, 18)"
18,"[18, 24, 30, 36]","(24, 18, 30, 36)"
18,"[18, 24, 30, 36]","(24, 18, 36, 30)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(24, 36, 30, 18)"
18,"[18, 24, 30, 36]","(30, 18, 36, 24)"
18,"[18, 24, 30, 36]","(36, 18, 24, 30)"
18,"[18, 24, 30, 36]","(24, 30, 18, 36)"
18,"[18, 24, 30, 36]","(36, 18, 24, 30)"
18,"[18, 24, 30, 36]","(24, 18, 30, 36)"
18,"[18, 24, 30, 36]","(18, 36, 24, 30)"
18,"[18, 24, 30, 36]","(30, 18, 24, 36)"
18,"[18, 24, 30, 36]","(18, 30, 36, 24)"
18,"[18, 24, 30, 36]","(24, 36, 18, 30)"
18,"[18, 24, 30, 36]","(36, 24, 30, 18)"
18,"[18, 24, 30, 36]","(30, 36, 18, 24)"
18,"[18, 24, 30, 36]","(36, 30, 18, 24)"
18,"[18, 24, 30, 36]","(36, 18, 30, 24)"
18,"[18, 24, 30, 36]","(18, 24, 36, 30)"
18,"[18, 24, 30, 36]","(36, 30, 24, 18)"
18,"[18, 24, 30, 36]","(18, 36, 30, 24)"
18,"[18, 24, 30, 36]","(36, 18, 30, 24)"
18,"[18, 24, 30, 36]","(18, 30, 36, 24)"
18,"[18, 24, 30, 36]","(30, 36, 18, 24)"
18,"[18, 24, 30, 36]","(30, 18, 24, 36)"
18,"[18, 24, 30, 36]","(36, 24, 30, 18)"
18,"[18, 24, 30, 36]","(30, 36, 18, 24)"
18,"[18, 24, 30, 36]","(18, 24, 36, 30)"
18,"[18, 24, 30, 36]","(30, 24, 36, 18)"
18,"[18, 24, 30, 36]","(36, 24, 18, 30)"
18,"[18, 24, 30, 36]","(36, 30, 18, 24)"
18,"[18, 24, 30, 36]","(36, 30, 18, 24)"
18,"[18, 24, 30, 36]","(30, 18, 24, 36)"
18,"[18, 24, 30, 36]","(36, 30, 18, 24)"
18,"[18, 24, 30, 36]","(24, 30, 36, 18)"
18,"[18, 24, 30, 36]","(30, 36, 24, 18)"
18,"[18, 24, 30, 36]","(30, 24, 36, 18)"
18,"[18, 24, 30, 36]","(18, 36, 30, 24)"
18,"[18, 24, 30, 36]","(30, 36, 24, 18)"
18,"[18, 24, 30, 36]","(18, 36, 24, 30)"
18,"[18, 24, 30, 36]","(18, 36, 24, 30)"
18,"[18, 24, 30, 36]","(36, 24, 18, 30)"
18,"[18, 24, 30, 36]","(24, 30, 36, 18)"
18,"[18, 24, 30, 36]","(36, 30, 24, 18)"
18,"[18, 24, 30, 36]","(18, 24, 30, 36)"
18,"[18, 24, 30, 36]","(24, 30, 36, 18)"
18,"[18, 24, 30, 36]","(30, 36, 18, 24)"
18,"[18, 24, 30, 36]","(24, 18, 30, 36)"
18,"[18, 24, 30, 36]","(30, 36, 18, 24)"
18,"[18, 24, 30, 36]","(30, 24, 36, 18)"
18,"[18, 24, 30, 36]","(18, 36, 30, 24)"
18,"[18, 24, 30, 36]","(18, 36, 24, 30)"
18,"[18, 24, 30, 36]","(24, 18, 30, 36)"
18,"[18, 24, 30, 36]","(18, 36, 24, 30)"
18,"[18, 24, 30, 36]","(24, 30, 36, 18)"
18,"[18, 24, 30, 36]","(36, 18, 30, 24)"
18,"[18, 24, 30, 36]","(30, 36, 24, 18)"
18,"[18, 24, 30, 36]","(24, 18, 30, 36)"
18,"[18, 24, 30, 36]","(18, 30, 36, 24)"
18,"[18, 24, 30, 36]","(18, 24, 36, 30)"
18,"[18, 24, 30, 36]","(24, 36, 18, 30)"
18,"[18, 24, 30, 36]","(24, 36, 18, 30)"
18,"[18, 24, 30, 36]","(36, 24, 18, 30)"
18,"[18, 24, 30, 36]","(24, 30, 18, 36)"
18,"[18, 24, 30, 36]","(18, 36, 24, 30)"
18,"[18, 24, 30, 36]","(36, 18, 24, 30)"
18,"[18, 24, 30, 36]","(30, 36, 18, 24)"
18,"[18, 24, 30, 36]","(18, 36, 30, 24)"
18,"[18, 24, 30, 36]","(30, 18, 24, 36)"
18,"[18, 24, 30, 36]","(36, 18, 30, 24)"
18,"[18, 24, 30, 36]","(36, 24, 18, 30)"
18,"[18, 24, 30, 36]","(18, 36, 30, 24)"
18,"[18, 24, 30, 36]","(36, 18, 24, 30)"
18,"[18, 24, 30, 36]","(24, 36, 30, 18)"
18,"[18, 24, 30, 36]","(36, 24, 30, 18)"
18,"[18, 24, 30, 36]","(30, 36, 18, 24)"
18,"[18, 24, 30, 36]","(24, 36, 18, 30)"
